config,label,lidar,spectral,featureset,seed,macro_f1,macro_recall,macro_precision,mean_iou,overall_accuracy,in_channels,git_commit,class,precision,recall,f1,iou,support
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,4,0.5498,0.5642,0.546725,0.4117,0.7639,29,cad2392-dirty,EMW,0.3968,0.3229,0.3561,0.2166,533326
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,4,0.5498,0.5642,0.546725,0.4117,0.7639,29,cad2392-dirty,FSW,0.4299,0.6089,0.504,0.3369,2264067
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,4,0.5498,0.5642,0.546725,0.4117,0.7639,29,cad2392-dirty,SSW,0.4221,0.4738,0.4465,0.2874,1196775
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,4,0.5498,0.5642,0.546725,0.4117,0.7639,29,cad2392-dirty,UPL,0.9381,0.8512,0.8926,0.806,10685896
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,0,0.5676,0.627825,0.541175,0.4235,0.7343,29,cad2392-dirty,EMW,0.4993,0.7906,0.6121,0.441,726227
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,0,0.5676,0.627825,0.541175,0.4235,0.7343,29,cad2392-dirty,FSW,0.4294,0.3554,0.3889,0.2414,1145086
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,0,0.5676,0.627825,0.541175,0.4235,0.7343,29,cad2392-dirty,SSW,0.3263,0.5503,0.4097,0.2576,623259
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,0,0.5676,0.627825,0.541175,0.4235,0.7343,29,cad2392-dirty,UPL,0.9097,0.815,0.8597,0.7539,6287252
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,1,0.6192,0.6397,0.60775,0.4726,0.7867,29,cad2392-dirty,EMW,0.5266,0.67,0.5897,0.4182,864272
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,1,0.6192,0.6397,0.60775,0.4726,0.7867,29,cad2392-dirty,FSW,0.4934,0.604,0.5431,0.3728,2263664
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,1,0.6192,0.6397,0.60775,0.4726,0.7867,29,cad2392-dirty,SSW,0.491,0.4131,0.4487,0.2892,1093119
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,1,0.6192,0.6397,0.60775,0.4726,0.7867,29,cad2392-dirty,UPL,0.92,0.8717,0.8952,0.8102,10852225
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,2,0.6667,0.6863750000000001,0.6613,0.5262,0.8205,29,cad2392-dirty,EMW,0.8066,0.6622,0.7273,0.5714,947491
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,2,0.6667,0.6863750000000001,0.6613,0.5262,0.8205,29,cad2392-dirty,FSW,0.5031,0.6794,0.5781,0.4065,1107235
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,2,0.6667,0.6863750000000001,0.6613,0.5262,0.8205,29,cad2392-dirty,SSW,0.4002,0.5175,0.4514,0.2915,466358
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,2,0.6667,0.6863750000000001,0.6613,0.5262,0.8205,29,cad2392-dirty,UPL,0.9353,0.8864,0.9102,0.8352,6785028
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,3,0.6126,0.6039749999999999,0.62665,0.4683,0.7943,29,cad2392-dirty,EMW,0.6619,0.5851,0.6211,0.4505,1917336
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,3,0.6126,0.6039749999999999,0.62665,0.4683,0.7943,29,cad2392-dirty,FSW,0.6014,0.4883,0.539,0.3689,1868393
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,3,0.6126,0.6039749999999999,0.62665,0.4683,0.7943,29,cad2392-dirty,SSW,0.3694,0.4311,0.3979,0.2483,726249
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,3,0.6126,0.6039749999999999,0.62665,0.4683,0.7943,29,cad2392-dirty,UPL,0.8739,0.9114,0.8923,0.8055,10561302
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,4,0.6154,0.6388,0.5978749999999999,0.4682,0.7876,29,cad2392-dirty,EMW,0.4304,0.5559,0.4852,0.3203,533326
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,4,0.6154,0.6388,0.5978749999999999,0.4682,0.7876,29,cad2392-dirty,FSW,0.4752,0.5543,0.5117,0.3438,2264067
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,4,0.6154,0.6388,0.5978749999999999,0.4682,0.7876,29,cad2392-dirty,SSW,0.5664,0.5723,0.5694,0.398,1196775
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,4,0.6154,0.6388,0.5978749999999999,0.4682,0.7876,29,cad2392-dirty,UPL,0.9195,0.8727,0.8955,0.8108,10685896
