config,seed,class,channel_index,geomorphon_value,geomorphon_form,mean_abs_shap
fld_nolidar_leafoff,2,overall,5,6,slope,5.631823660223745e-05
fld_nolidar_leafoff,2,overall,6,7,hollow,1.7638561985222623e-05
fld_nolidar_leafoff,2,overall,7,8,footslope,3.0963481549406424e-05
fld_nolidar_leafoff,2,overall,8,9,valley,2.9775093935313635e-05
fld_nolidar_leafoff,2,overall,9,10,pit,5.325416168489028e-06
fld_nolidar_leafoff,3,WET,0,1,flat,4.0433587855659425e-05
fld_nolidar_leafoff,3,WET,1,2,peak,2.5899175852828193e-06
fld_nolidar_leafoff,3,WET,2,3,ridge,1.3971652151667513e-05
fld_nolidar_leafoff,3,WET,3,4,shoulder,1.7576548998476937e-05
fld_nolidar_leafoff,3,WET,4,5,spur,1.6030633560149e-05
fld_nolidar_leafoff,3,WET,5,6,slope,3.730076059582643e-05
fld_nolidar_leafoff,3,WET,6,7,hollow,1.6859838069649413e-05
fld_nolidar_leafoff,3,WET,7,8,footslope,2.936128294095397e-05
fld_nolidar_leafoff,3,WET,8,9,valley,3.533148628775962e-05
fld_nolidar_leafoff,3,WET,9,10,pit,8.108049769361969e-06
fld_nolidar_leafoff,3,UPL,0,1,flat,5.076664820080623e-05
fld_nolidar_leafoff,3,UPL,1,2,peak,3.1639115150028374e-06
fld_nolidar_leafoff,3,UPL,2,3,ridge,1.77466372406343e-05
fld_nolidar_leafoff,3,UPL,3,4,shoulder,2.2040381736587733e-05
fld_nolidar_leafoff,3,UPL,4,5,spur,2.0511652110144496e-05
fld_nolidar_leafoff,3,UPL,5,6,slope,4.790159437106922e-05
fld_nolidar_leafoff,3,UPL,6,7,hollow,2.1913796445005573e-05
fld_nolidar_leafoff,3,UPL,7,8,footslope,3.5884011595044285e-05
fld_nolidar_leafoff,3,UPL,8,9,valley,4.359424201538786e-05
fld_nolidar_leafoff,3,UPL,9,10,pit,1.0350193406338803e-05
fld_nolidar_leafoff,3,overall,0,1,flat,4.560011802823283e-05
fld_nolidar_leafoff,3,overall,1,2,peak,2.8769145501428284e-06
fld_nolidar_leafoff,3,overall,2,3,ridge,1.5859144696150906e-05
fld_nolidar_leafoff,3,overall,3,4,shoulder,1.9808465367532335e-05
fld_nolidar_leafoff,3,overall,4,5,spur,1.8271142835146748e-05
fld_nolidar_leafoff,3,overall,5,6,slope,4.2601175664458424e-05
fld_nolidar_leafoff,3,overall,6,7,hollow,1.9386818166822195e-05
fld_nolidar_leafoff,3,overall,7,8,footslope,3.262264726799913e-05
fld_nolidar_leafoff,3,overall,8,9,valley,3.9462865970563143e-05
fld_nolidar_leafoff,3,overall,9,10,pit,9.229121133103035e-06
fld_nolidar_leafoff,4,WET,0,1,flat,3.475346238701604e-05
fld_nolidar_leafoff,4,WET,1,2,peak,1.6637335420455202e-06
fld_nolidar_leafoff,4,WET,2,3,ridge,1.3071856301394291e-05
fld_nolidar_leafoff,4,WET,3,4,shoulder,1.3923330698162317e-05
fld_nolidar_leafoff,4,WET,4,5,spur,1.7296393707511015e-05
fld_nolidar_leafoff,4,WET,5,6,slope,3.963182825827971e-05
fld_nolidar_leafoff,4,WET,6,7,hollow,1.4435524462896865e-05
fld_nolidar_leafoff,4,WET,7,8,footslope,2.9190792702138424e-05
fld_nolidar_leafoff,4,WET,8,9,valley,2.551547368057072e-05
fld_nolidar_leafoff,4,WET,9,10,pit,5.011145731259603e-06
fld_nolidar_leafoff,4,UPL,0,1,flat,3.4548324038041756e-05
fld_nolidar_leafoff,4,UPL,1,2,peak,1.5025174207039527e-06
fld_nolidar_leafoff,4,UPL,2,3,ridge,1.1447835277067497e-05
fld_nolidar_leafoff,4,UPL,3,4,shoulder,1.3398454939306248e-05
fld_nolidar_leafoff,4,UPL,4,5,spur,1.4620032743550837e-05
fld_nolidar_leafoff,4,UPL,5,6,slope,3.692624159157276e-05
fld_nolidar_leafoff,4,UPL,6,7,hollow,1.2023056115140207e-05
fld_nolidar_leafoff,4,UPL,7,8,footslope,2.7650046831695363e-05
fld_nolidar_leafoff,4,UPL,8,9,valley,2.2053736756788567e-05
fld_nolidar_leafoff,4,UPL,9,10,pit,4.115724550501909e-06
fld_nolidar_leafoff,4,overall,0,1,flat,3.46508932125289e-05
fld_nolidar_leafoff,4,overall,1,2,peak,1.5831254813747364e-06
fld_nolidar_leafoff,4,overall,2,3,ridge,1.2259845789230894e-05
fld_nolidar_leafoff,4,overall,3,4,shoulder,1.3660892363986932e-05
fld_nolidar_leafoff,4,overall,4,5,spur,1.5958212316036224e-05
fld_nolidar_leafoff,4,overall,5,6,slope,3.8279034924926236e-05
fld_nolidar_leafoff,4,overall,6,7,hollow,1.3229289834271185e-05
fld_nolidar_leafoff,4,overall,7,8,footslope,2.8420419766916893e-05
fld_nolidar_leafoff,4,overall,8,9,valley,2.3784605218679644e-05
fld_nolidar_leafoff,4,overall,9,10,pit,4.563435140880756e-06
fld_nolidar_leafon,0,WET,0,1,flat,9.479641448706388e-05
fld_nolidar_leafon,0,WET,1,2,peak,2.1932653453404782e-06
fld_nolidar_leafon,0,WET,2,3,ridge,1.868142862804234e-05
fld_nolidar_leafon,0,WET,3,4,shoulder,2.0506497094174847e-05
fld_nolidar_leafon,0,WET,4,5,spur,1.6777345081209205e-05
fld_nolidar_leafon,0,WET,5,6,slope,5.6026306992862374e-05
fld_nolidar_leafon,0,WET,6,7,hollow,2.3836535547161475e-05
fld_nolidar_leafon,0,WET,7,8,footslope,3.734815982170403e-05
fld_nolidar_leafon,0,WET,8,9,valley,3.873688910971396e-05
fld_nolidar_leafon,0,WET,9,10,pit,7.914838533906732e-06
fld_nolidar_leafon,0,UPL,0,1,flat,9.63542188401334e-05
fld_nolidar_leafon,0,UPL,1,2,peak,2.2767196696804604e-06
fld_nolidar_leafon,0,UPL,2,3,ridge,1.959829569386784e-05
fld_nolidar_leafon,0,UPL,3,4,shoulder,2.0609939383575693e-05
fld_nolidar_leafon,0,UPL,4,5,spur,1.8043640011455864e-05
fld_nolidar_leafon,0,UPL,5,6,slope,5.9256719396216795e-05
fld_nolidar_leafon,0,UPL,6,7,hollow,2.575838334450964e-05
fld_nolidar_leafon,0,UPL,7,8,footslope,3.8343270716723055e-05
fld_nolidar_leafon,0,UPL,8,9,valley,4.0758408431429416e-05
fld_nolidar_leafon,0,UPL,9,10,pit,8.203790457628202e-06
fld_nolidar_leafon,0,overall,0,1,flat,9.557532030157745e-05
fld_nolidar_leafon,0,overall,1,2,peak,2.2349925075104693e-06
fld_nolidar_leafon,0,overall,2,3,ridge,1.9139861251460388e-05
fld_nolidar_leafon,0,overall,3,4,shoulder,2.055821823887527e-05
fld_nolidar_leafon,0,overall,4,5,spur,1.7410493455827236e-05
fld_nolidar_leafon,0,overall,5,6,slope,5.764151137555018e-05
fld_nolidar_leafon,0,overall,6,7,hollow,2.479746035533026e-05
fld_nolidar_leafon,0,overall,7,8,footslope,3.784571526921354e-05
fld_nolidar_leafon,0,overall,8,9,valley,3.974764695158228e-05
fld_nolidar_leafon,0,overall,9,10,pit,8.059314495767467e-06
fld_nolidar_leafon,1,WET,0,1,flat,7.726134936092421e-05
fld_nolidar_leafon,1,WET,1,2,peak,4.518769401329337e-06
fld_nolidar_leafon,1,WET,2,3,ridge,1.711130971671082e-05
fld_nolidar_leafon,1,WET,3,4,shoulder,3.61407182936091e-05
fld_nolidar_leafon,1,WET,4,5,spur,2.244055940536782e-05
fld_nolidar_leafon,1,WET,5,6,slope,6.764683348592371e-05
fld_nolidar_leafon,1,WET,6,7,hollow,3.4942371712531894e-05
fld_nolidar_leafon,1,WET,7,8,footslope,4.8950972995953634e-05
fld_nolidar_leafon,1,WET,8,9,valley,5.7573994126869366e-05
fld_nolidar_leafon,1,WET,9,10,pit,7.440466106345411e-06
fld_nolidar_leafon,1,UPL,0,1,flat,9.528648661216721e-05
fld_nolidar_leafon,1,UPL,1,2,peak,5.4859106057847384e-06
fld_nolidar_leafon,1,UPL,2,3,ridge,2.0844710888923146e-05
fld_nolidar_leafon,1,UPL,3,4,shoulder,4.436761810211465e-05
fld_nolidar_leafon,1,UPL,4,5,spur,2.7426611268310808e-05
fld_nolidar_leafon,1,UPL,5,6,slope,8.220823656301945e-05
fld_nolidar_leafon,1,UPL,6,7,hollow,4.2042309360112995e-05
fld_nolidar_leafon,1,UPL,7,8,footslope,5.960000635241158e-05
fld_nolidar_leafon,1,UPL,8,9,valley,6.957771256566048e-05
fld_nolidar_leafon,1,UPL,9,10,pit,8.951628842623904e-06
fld_nolidar_leafon,1,overall,0,1,flat,8.627391798654571e-05
fld_nolidar_leafon,1,overall,1,2,peak,5.0023400035570376e-06
fld_nolidar_leafon,1,overall,2,3,ridge,1.8978011212311685e-05
fld_nolidar_leafon,1,overall,3,4,shoulder,4.0254170016851276e-05
fld_nolidar_leafon,1,overall,4,5,spur,2.4933586246334016e-05
fld_nolidar_leafon,1,overall,5,6,slope,7.492753502447158e-05
fld_nolidar_leafon,1,overall,6,7,hollow,3.8492340536322445e-05
fld_nolidar_leafon,1,overall,7,8,footslope,5.427548967418261e-05
fld_nolidar_leafon,1,overall,8,9,valley,6.357585516525432e-05
fld_nolidar_leafon,1,overall,9,10,pit,8.196047929232009e-06
fld_nolidar_leafon,2,WET,0,1,flat,9.577575838193297e-05
fld_nolidar_leafon,2,WET,1,2,peak,5.190273441257887e-06
fld_nolidar_leafon,2,WET,2,3,ridge,2.206548015237786e-05
fld_nolidar_leafon,2,WET,3,4,shoulder,3.935964923584834e-05
fld_nolidar_leafon,2,WET,4,5,spur,2.5467781597399153e-05
fld_nolidar_leafon,2,WET,5,6,slope,7.70969782024622e-05
fld_nolidar_leafon,2,WET,6,7,hollow,3.15601282636635e-05
fld_nolidar_leafon,2,WET,7,8,footslope,4.9014568503480405e-05
fld_nolidar_leafon,2,WET,8,9,valley,4.7710193030070513e-05
fld_nolidar_leafon,2,WET,9,10,pit,5.617516762868036e-06
fld_nolidar_leafon,2,UPL,0,1,flat,0.00010288858175044879
fld_nolidar_leafon,2,UPL,1,2,peak,5.396324468165403e-06
fld_nolidar_leafon,2,UPL,2,3,ridge,2.288005271111615e-05
fld_nolidar_leafon,2,UPL,3,4,shoulder,4.1124600102193654e-05
fld_nolidar_leafon,2,UPL,4,5,spur,2.613038850540761e-05
fld_nolidar_leafon,2,UPL,5,6,slope,8.015854837140068e-05
fld_nolidar_leafon,2,UPL,6,7,hollow,3.230378933949396e-05
fld_nolidar_leafon,2,UPL,7,8,footslope,5.1277085731271654e-05
fld_nolidar_leafon,2,UPL,8,9,valley,4.8310124839190394e-05
fld_nolidar_leafon,2,UPL,9,10,pit,5.568040251091588e-06
fld_nolidar_leafon,2,overall,0,1,flat,9.933217370416969e-05
fld_nolidar_leafon,2,overall,1,2,peak,5.29329918208532e-06
fld_nolidar_leafon,2,overall,2,3,ridge,2.2472766431747004e-05
fld_nolidar_leafon,2,overall,3,4,shoulder,4.0242124669020995e-05
fld_nolidar_leafon,2,overall,4,5,spur,2.579908505140338e-05
fld_nolidar_leafon,2,overall,5,6,slope,7.862776692491025e-05
fld_nolidar_leafon,2,overall,6,7,hollow,3.193195880157873e-05
fld_nolidar_leafon,2,overall,7,8,footslope,5.014582711737603e-05
fld_nolidar_leafon,2,overall,8,9,valley,4.8010158934630454e-05
fld_nolidar_leafon,2,overall,9,10,pit,5.592778506979812e-06
fld_nolidar_leafon,3,WET,0,1,flat,4.2176332499366254e-05
fld_nolidar_leafon,3,WET,1,2,peak,5.027030056226067e-06
fld_nolidar_leafon,3,WET,2,3,ridge,2.0450930605875328e-05
fld_nolidar_leafon,3,WET,3,4,shoulder,2.522830618545413e-05
fld_nolidar_leafon,3,WET,4,5,spur,1.8255772374686785e-05
fld_nolidar_leafon,3,WET,5,6,slope,4.5533899537986144e-05
fld_nolidar_leafon,3,WET,6,7,hollow,1.9669470930239186e-05
fld_nolidar_leafon,3,WET,7,8,footslope,3.303537960164249e-05
fld_nolidar_leafon,3,WET,8,9,valley,4.402078047860414e-05
fld_nolidar_leafon,3,WET,9,10,pit,8.903714842745103e-06
fld_nolidar_leafon,3,UPL,0,1,flat,3.571413617464714e-05
fld_nolidar_leafon,3,UPL,1,2,peak,4.324407200329006e-06
fld_nolidar_leafon,3,UPL,2,3,ridge,1.6389325537602417e-05
fld_nolidar_leafon,3,UPL,3,4,shoulder,2.0905386918457225e-05
fld_nolidar_leafon,3,UPL,4,5,spur,1.4904103409207892e-05
fld_nolidar_leafon,3,UPL,5,6,slope,3.8136946386657655e-05
fld_nolidar_leafon,3,UPL,6,7,hollow,1.6265765225398354e-05
fld_nolidar_leafon,3,UPL,7,8,footslope,2.7559848604141735e-05
fld_nolidar_leafon,3,UPL,8,9,valley,3.76275202143006e-05
fld_nolidar_leafon,3,UPL,9,10,pit,7.395086868200451e-06
fld_nolidar_leafon,3,overall,0,1,flat,3.894523251801729e-05
fld_nolidar_leafon,3,overall,1,2,peak,4.6757186282775365e-06
fld_nolidar_leafon,3,overall,2,3,ridge,1.842012716224417e-05
fld_nolidar_leafon,3,overall,3,4,shoulder,2.3066846551955678e-05
fld_nolidar_leafon,3,overall,4,5,spur,1.6579937437199987e-05
fld_nolidar_leafon,3,overall,5,6,slope,4.18354247813113e-05
fld_nolidar_leafon,3,overall,6,7,hollow,1.7967617168324068e-05
fld_nolidar_leafon,3,overall,7,8,footslope,3.0297615012386814e-05
fld_nolidar_leafon,3,overall,8,9,valley,4.082415034645237e-05
fld_nolidar_leafon,3,overall,9,10,pit,8.149400855472777e-06
fld_nolidar_leafon,4,WET,0,1,flat,3.604931043810211e-05
fld_nolidar_leafon,4,WET,1,2,peak,1.2810897942472366e-06
fld_nolidar_leafon,4,WET,2,3,ridge,1.3551066331274342e-05
fld_nolidar_leafon,4,WET,3,4,shoulder,1.9376984710106626e-05
fld_nolidar_leafon,4,WET,4,5,spur,1.5738387446617708e-05
fld_nolidar_leafon,4,WET,5,6,slope,4.9784161092247814e-05
fld_nolidar_leafon,4,WET,6,7,hollow,1.5792613339726813e-05
fld_nolidar_leafon,4,WET,7,8,footslope,2.747425969573669e-05
fld_nolidar_leafon,4,WET,8,9,valley,2.5001942049129866e-05
fld_nolidar_leafon,4,WET,9,10,pit,4.478905793803278e-06
fld_nolidar_leafon,4,UPL,0,1,flat,2.8157901397207752e-05
fld_nolidar_leafon,4,UPL,1,2,peak,9.395231472808518e-07
fld_nolidar_leafon,4,UPL,2,3,ridge,9.77058425633004e-06
fld_nolidar_leafon,4,UPL,3,4,shoulder,1.532581154606305e-05
fld_nolidar_leafon,4,UPL,4,5,spur,1.0934726560662966e-05
fld_nolidar_leafon,4,UPL,5,6,slope,3.840940917143598e-05
fld_nolidar_leafon,4,UPL,6,7,hollow,1.1142779840156436e-05
fld_nolidar_leafon,4,UPL,7,8,footslope,2.009150557569228e-05
fld_nolidar_leafon,4,UPL,8,9,valley,1.7113114154199138e-05
fld_nolidar_leafon,4,UPL,9,10,pit,3.0007010991539573e-06
fld_nolidar_leafon,4,overall,0,1,flat,3.210360591765493e-05
fld_nolidar_leafon,4,overall,1,2,peak,1.1103064707640442e-06
fld_nolidar_leafon,4,overall,2,3,ridge,1.166082529380219e-05
fld_nolidar_leafon,4,overall,3,4,shoulder,1.735139812808484e-05
fld_nolidar_leafon,4,overall,4,5,spur,1.3336557458387688e-05
fld_nolidar_leafon,4,overall,5,6,slope,4.40967851318419e-05
fld_nolidar_leafon,4,overall,6,7,hollow,1.3467696589941625e-05
fld_nolidar_leafon,4,overall,7,8,footslope,2.3782882635714486e-05
fld_nolidar_leafon,4,overall,8,9,valley,2.10575271921698e-05
fld_nolidar_leafon,4,overall,9,10,pit,3.7398035601654556e-06
flddeg_chmret_leafoff,0,WET,0,1,flat,3.6204593925504014e-05
flddeg_chmret_leafoff,0,WET,1,2,peak,2.4295620733028045e-06
flddeg_chmret_leafoff,0,WET,2,3,ridge,1.4179438949213363e-05
flddeg_chmret_leafoff,0,WET,3,4,shoulder,1.1723228453774936e-05
flddeg_chmret_leafoff,0,WET,4,5,spur,1.606263867870439e-05
flddeg_chmret_leafoff,0,WET,5,6,slope,3.29913709720131e-05
flddeg_chmret_leafoff,0,WET,6,7,hollow,1.4212600945029408e-05
flddeg_chmret_leafoff,0,WET,7,8,footslope,2.1568223019130528e-05
flddeg_chmret_leafoff,0,WET,8,9,valley,2.7166246582055464e-05
flddeg_chmret_leafoff,0,WET,9,10,pit,7.1654685598332435e-06
flddeg_chmret_leafoff,0,UPL,0,1,flat,3.975243089371361e-05
flddeg_chmret_leafoff,0,UPL,1,2,peak,2.713429012146662e-06
flddeg_chmret_leafoff,0,UPL,2,3,ridge,1.5650777640985325e-05
flddeg_chmret_leafoff,0,UPL,3,4,shoulder,1.2652063560381066e-05
flddeg_chmret_leafoff,0,UPL,4,5,spur,1.7726710211718455e-05
flddeg_chmret_leafoff,0,UPL,5,6,slope,3.491382085485384e-05
flddeg_chmret_leafoff,0,UPL,6,7,hollow,1.6134985344251618e-05
flddeg_chmret_leafoff,0,UPL,7,8,footslope,2.22153976210393e-05
flddeg_chmret_leafoff,0,UPL,8,9,valley,2.8975558961974457e-05
flddeg_chmret_leafoff,0,UPL,9,10,pit,7.941861440485809e-06
flddeg_chmret_leafoff,0,overall,0,1,flat,3.797851240960881e-05
flddeg_chmret_leafoff,0,overall,1,2,peak,2.5714955427247332e-06
flddeg_chmret_leafoff,0,overall,2,3,ridge,1.4915108295099344e-05
flddeg_chmret_leafoff,0,overall,3,4,shoulder,1.218764555233065e-05
flddeg_chmret_leafoff,0,overall,4,5,spur,1.6894675354706123e-05
flddeg_chmret_leafoff,0,overall,5,6,slope,3.3952594094444066e-05
flddeg_chmret_leafoff,0,overall,6,7,hollow,1.5173793144640513e-05
flddeg_chmret_leafoff,0,overall,7,8,footslope,2.1891810320084915e-05
flddeg_chmret_leafoff,0,overall,8,9,valley,2.807090277201496e-05
flddeg_chmret_leafoff,0,overall,9,10,pit,7.553665000159526e-06
flddeg_chmret_leafoff,1,WET,0,1,flat,3.567027306417003e-05
flddeg_chmret_leafoff,1,WET,1,2,peak,3.4302738640690222e-06
flddeg_chmret_leafoff,1,WET,2,3,ridge,8.707156666787341e-06
flddeg_chmret_leafoff,1,WET,3,4,shoulder,1.3314534044184256e-05
flddeg_chmret_leafoff,1,WET,4,5,spur,1.3467057215166278e-05
flddeg_chmret_leafoff,1,WET,5,6,slope,3.417122570681386e-05
flddeg_chmret_leafoff,1,WET,6,7,hollow,1.1888214430655353e-05
flddeg_chmret_leafoff,1,WET,7,8,footslope,2.1102712707943283e-05
flddeg_chmret_leafoff,1,WET,8,9,valley,2.244594543299172e-05
flddeg_chmret_leafoff,1,WET,9,10,pit,4.382258339319378e-06
flddeg_chmret_leafoff,1,UPL,0,1,flat,2.7862188289873302e-05
flddeg_chmret_leafoff,1,UPL,1,2,peak,2.904572738771094e-06
flddeg_chmret_leafoff,1,UPL,2,3,ridge,7.694879059272353e-06
flddeg_chmret_leafoff,1,UPL,3,4,shoulder,9.875560863292776e-06
flddeg_chmret_leafoff,1,UPL,4,5,spur,1.2292466635699384e-05
flddeg_chmret_leafoff,1,UPL,5,6,slope,3.040987030544784e-05
flddeg_chmret_leafoff,1,UPL,6,7,hollow,1.103834256355185e-05
flddeg_chmret_leafoff,1,UPL,7,8,footslope,1.653293293202296e-05
flddeg_chmret_leafoff,1,UPL,8,9,valley,1.917701229103841e-05
flddeg_chmret_leafoff,1,UPL,9,10,pit,3.853790076391306e-06
flddeg_chmret_leafoff,1,overall,0,1,flat,3.176623067702167e-05
flddeg_chmret_leafoff,1,overall,1,2,peak,3.167423301420058e-06
flddeg_chmret_leafoff,1,overall,2,3,ridge,8.201017408282496e-06
flddeg_chmret_leafoff,1,overall,3,4,shoulder,1.1595047908485867e-05
flddeg_chmret_leafoff,1,overall,4,5,spur,1.2879761925432831e-05
flddeg_chmret_leafoff,1,overall,5,6,slope,3.2290547096636146e-05
flddeg_chmret_leafoff,1,overall,6,7,hollow,1.1463278497103602e-05
flddeg_chmret_leafoff,1,overall,7,8,footslope,1.8817823729477823e-05
flddeg_chmret_leafoff,1,overall,8,9,valley,2.0811479771509767e-05
flddeg_chmret_leafoff,1,overall,9,10,pit,4.118024207855342e-06
flddeg_chmret_leafoff,2,WET,0,1,flat,3.3290005376329646e-05
flddeg_chmret_leafoff,2,WET,1,2,peak,2.3672844235989032e-06
flddeg_chmret_leafoff,2,WET,2,3,ridge,8.780800271779299e-06
flddeg_chmret_leafoff,2,WET,3,4,shoulder,7.531317351094913e-06
flddeg_chmret_leafoff,2,WET,4,5,spur,1.017731938190991e-05
flddeg_chmret_leafoff,2,WET,5,6,slope,2.982459591294173e-05
flddeg_chmret_leafoff,2,WET,6,7,hollow,8.789099410932977e-06
flddeg_chmret_leafoff,2,WET,7,8,footslope,1.3948534615337849e-05
flddeg_chmret_leafoff,2,WET,8,9,valley,1.7405158359906636e-05
flddeg_chmret_leafoff,2,WET,9,10,pit,2.0799643607460894e-06
flddeg_chmret_leafoff,2,UPL,0,1,flat,4.329994408180937e-05
flddeg_chmret_leafoff,2,UPL,1,2,peak,3.3566459478606703e-06
flddeg_chmret_leafoff,2,UPL,2,3,ridge,1.2361173503450118e-05
flddeg_chmret_leafoff,2,UPL,3,4,shoulder,1.027906546369195e-05
flddeg_chmret_leafoff,2,UPL,4,5,spur,1.3660387594427448e-05
flddeg_chmret_leafoff,2,UPL,5,6,slope,3.9499365811934695e-05
flddeg_chmret_leafoff,2,UPL,6,7,hollow,1.1624169928836636e-05
flddeg_chmret_leafoff,2,UPL,7,8,footslope,1.9672666894621216e-05
flddeg_chmret_leafoff,2,UPL,8,9,valley,2.4447677787975408e-05
flddeg_chmret_leafoff,2,UPL,9,10,pit,2.8249610295461025e-06
flddeg_chmret_leafoff,2,overall,0,1,flat,3.8294972910080105e-05
flddeg_chmret_leafoff,2,overall,1,2,peak,2.8619651857297868e-06
flddeg_chmret_leafoff,2,overall,2,3,ridge,1.0570986887614708e-05
flddeg_chmret_leafoff,2,overall,3,4,shoulder,8.905191862140782e-06
flddeg_chmret_leafoff,2,overall,4,5,spur,1.191885348816868e-05
flddeg_chmret_leafoff,2,overall,5,6,slope,3.4661981771932915e-05
flddeg_chmret_leafoff,2,overall,6,7,hollow,1.0206635124632157e-05
flddeg_chmret_leafoff,2,overall,7,8,footslope,1.6810601664474234e-05
flddeg_chmret_leafoff,2,overall,8,9,valley,2.0926418073941022e-05
flddeg_chmret_leafoff,2,overall,9,10,pit,2.452462695146096e-06
flddeg_chmret_leafoff,3,WET,0,1,flat,1.2721582606900483e-05
flddeg_chmret_leafoff,3,WET,1,2,peak,1.911435219881241e-06
flddeg_chmret_leafoff,3,WET,2,3,ridge,9.456975021748804e-06
flddeg_chmret_leafoff,3,WET,3,4,shoulder,8.594967766839545e-06
flddeg_chmret_leafoff,3,WET,4,5,spur,1.2025038813590072e-05
flddeg_chmret_leafoff,3,WET,5,6,slope,2.727856917772442e-05
flddeg_chmret_leafoff,3,WET,6,7,hollow,9.197900908475276e-06
flddeg_chmret_leafoff,3,WET,7,8,footslope,1.1345475286361761e-05
flddeg_chmret_leafoff,3,WET,8,9,valley,1.1763283509935718e-05
flddeg_chmret_leafoff,3,WET,9,10,pit,3.897227998095332e-06
flddeg_chmret_leafoff,3,UPL,0,1,flat,1.4047442164155655e-05
flddeg_chmret_leafoff,3,UPL,1,2,peak,2.1133164409548044e-06
flddeg_chmret_leafoff,3,UPL,2,3,ridge,1.0561352610238828e-05
flddeg_chmret_leafoff,3,UPL,3,4,shoulder,9.556935765431263e-06
flddeg_chmret_leafoff,3,UPL,4,5,spur,1.2715197044599336e-05
flddeg_chmret_leafoff,3,UPL,5,6,slope,3.3015909139066935e-05
flddeg_chmret_leafoff,3,UPL,6,7,hollow,1.0619999557093251e-05
flddeg_chmret_leafoff,3,UPL,7,8,footslope,1.3411021427600645e-05
flddeg_chmret_leafoff,3,UPL,8,9,valley,1.3927116924605798e-05
flddeg_chmret_leafoff,3,UPL,9,10,pit,4.512447958404664e-06
flddeg_chmret_leafoff,3,overall,0,1,flat,1.3384512385528069e-05
flddeg_chmret_leafoff,3,overall,1,2,peak,2.012375716731185e-06
flddeg_chmret_leafoff,3,overall,2,3,ridge,1.0009163815993816e-05
flddeg_chmret_leafoff,3,overall,3,4,shoulder,9.075951311388053e-06
flddeg_chmret_leafoff,3,overall,4,5,spur,1.2370117474347353e-05
flddeg_chmret_leafoff,3,overall,5,6,slope,3.0147239158395678e-05
flddeg_chmret_leafoff,3,overall,6,7,hollow,9.908950232784264e-06
flddeg_chmret_leafoff,3,overall,7,8,footslope,1.2378248356981203e-05
flddeg_chmret_leafoff,3,overall,8,9,valley,1.2845200217270758e-05
flddeg_chmret_leafoff,3,overall,9,10,pit,4.204837750876322e-06
flddeg_chmret_leafoff,4,WET,0,1,flat,2.5666720830486156e-05
flddeg_chmret_leafoff,4,WET,1,2,peak,1.5489962379433564e-06
flddeg_chmret_leafoff,4,WET,2,3,ridge,1.9357394194230437e-05
flddeg_chmret_leafoff,4,WET,3,4,shoulder,1.2871691069449298e-05
flddeg_chmret_leafoff,4,WET,4,5,spur,1.832282214309089e-05
flddeg_chmret_leafoff,4,WET,5,6,slope,4.048631672048941e-05
flddeg_chmret_leafoff,4,WET,6,7,hollow,1.442508801119402e-05
flddeg_chmret_leafoff,4,WET,7,8,footslope,1.6945554307312705e-05
flddeg_chmret_leafoff,4,WET,8,9,valley,1.7817434127209708e-05
flddeg_chmret_leafoff,4,WET,9,10,pit,4.7204339352902025e-06
flddeg_chmret_leafoff,4,UPL,0,1,flat,2.1706477127736434e-05
flddeg_chmret_leafoff,4,UPL,1,2,peak,1.2987859463464702e-06
flddeg_chmret_leafoff,4,UPL,2,3,ridge,1.6083566151792184e-05
flddeg_chmret_leafoff,4,UPL,3,4,shoulder,1.085643089027144e-05
flddeg_chmret_leafoff,4,UPL,4,5,spur,1.556643474032171e-05
flddeg_chmret_leafoff,4,UPL,5,6,slope,3.3058477129088715e-05
flddeg_chmret_leafoff,4,UPL,6,7,hollow,1.1880642887263093e-05
flddeg_chmret_leafoff,4,UPL,7,8,footslope,1.4643800568592269e-05
flddeg_chmret_leafoff,4,UPL,8,9,valley,1.5004879969637841e-05
flddeg_chmret_leafoff,4,UPL,9,10,pit,3.942695457226364e-06
flddeg_chmret_leafoff,4,overall,0,1,flat,2.3686599888605997e-05
flddeg_chmret_leafoff,4,overall,1,2,peak,1.4238910353014944e-06
flddeg_chmret_leafoff,4,overall,2,3,ridge,1.772048017301131e-05
flddeg_chmret_leafoff,4,overall,3,4,shoulder,1.1864060979860369e-05
flddeg_chmret_leafoff,4,overall,4,5,spur,1.69446284417063e-05
flddeg_chmret_leafoff,4,overall,5,6,slope,3.677239874377847e-05
flddeg_chmret_leafoff,4,overall,6,7,hollow,1.3152864994481206e-05
flddeg_chmret_leafoff,4,overall,7,8,footslope,1.5794677892699838e-05
flddeg_chmret_leafoff,4,overall,8,9,valley,1.6411157048423775e-05
flddeg_chmret_leafoff,4,overall,9,10,pit,4.331564923631959e-06
nwi_chmret_leafoff,0,WET,0,1,flat,3.3929904020624235e-05
nwi_chmret_leafoff,0,WET,1,2,peak,1.3525699387173518e-06
nwi_chmret_leafoff,0,WET,2,3,ridge,9.977365152735729e-06
nwi_chmret_leafoff,0,WET,3,4,shoulder,1.0966767149511725e-05
nwi_chmret_leafoff,0,WET,4,5,spur,9.576973752700724e-06
nwi_chmret_leafoff,0,WET,5,6,slope,3.6504083254840225e-05
nwi_chmret_leafoff,0,WET,6,7,hollow,1.4005316188558936e-05
nwi_chmret_leafoff,0,WET,7,8,footslope,1.6629772289888933e-05
